,ID,task,block,trial,fiksacja3,fiksacja3_dur,fiksacja,fiksacja_dur,stimulus_type,stimulus,duration_type,duration,maska,maska_dur,fiksacja2,fiksacja2_dur,beh_response,response_dur,button,accuracy,accuracy_RT,pas_response,pas_response_dur,PAS,PAS_RT
406,dc1_03,high,1,54,517.6298,1.011,518.6408,1.7399,mn3,520.3807,dur2,0.047,520.4277,0.2469,520.6746,2.0102,522.6966,1.5165,54.0,0.0,269.3,524.2249,1.3401,1.0,267.2
407,dc1_03,high,1,55,525.565,2.0103,527.5753,1.7399,mc1,529.3152,dur3,0.0823,529.3975,0.2468,529.6443,2.0103,531.6664,1.5165,41.0,1.0,228.3,533.1946,1.3402,3.0,230.2
408,dc1_03,high,1,57,545.4325,1.011,546.4435,1.7399,sn7,548.1834,dur2,0.047,548.2304,0.2469,548.4773,2.0103,550.4993,1.5165,51.0,0.0,260.9,552.0276,1.3402,1.0,176.6
409,dc1_03,high,1,58,553.3678,3.0095,556.3773,1.7398,mc9,558.1171,dur3,0.0823,558.1994,0.2469,558.4463,2.0103,560.4683,1.5165,44.0,1.0,223.1,561.9966,1.3402,4.0,465.7
410,dc1_03,high,1,59,563.3368,2.0102,565.347,1.7399,sc7,567.0869,dur2,0.047,567.1339,0.2469,567.3808,2.0102,569.4028,1.5165,44.0,1.0,212.4,570.9311,1.3401,2.0,211.9
411,dc1_03,high,1,60,572.2712,2.0103,574.2815,1.7399,sc1,576.0214,dur2,0.047,576.0684,0.2469,576.3153,2.0102,578.3373,1.5165,54.0,0.0,225.5,579.8656,1.3401,1.0,190.9
412,dc1_03,high,1,62,590.1049,2.0103,592.1152,1.7399,mc3,593.8551,dur3,0.0823,593.9374,0.2468,594.1842,2.0103,596.2063,1.5165,41.0,1.0,181.5,597.7345,1.3402,3.0,207.1
413,dc1_03,high,1,64,608.9732,1.011,609.9842,1.7398,sn3,611.724,dur1,0.0118,611.7358,0.2469,611.9827,6.0072,618.0017,1.5165,54.0,0.0,253.2,619.53,1.3401,2.0,206.7
414,dc1_03,high,1,65,620.8701,3.0095,623.8796,1.7399,mc9,625.6195,dur1,0.0118,625.6313,0.2469,625.8782,2.0102,627.9002,1.5165,44.0,1.0,423.9,629.4284,1.3402,1.0,185.1
415,dc1_03,high,1,66,630.7686,1.011,631.7796,1.7399,mn7,633.5195,dur1,0.0117,633.5312,0.2469,633.7781,4.0088,637.7986,1.5166,44.0,1.0,316.4,639.3269,1.3402,2.0,200.5
416,dc1_03,high,1,67,640.6671,1.011,641.6781,1.7399,sn1,643.418,dur1,0.0117,643.4297,0.2469,643.6766,2.0102,645.6986,1.5165,41.0,1.0,291.9,647.2269,1.3401,1.0,185.1
417,dc1_03,high,1,68,648.567,1.011,649.578,1.7399,mc3,651.3179,dur1,0.0118,651.3297,0.2469,651.5766,4.0087,655.5971,1.5165,54.0,0.0,225.3,657.1253,1.3402,1.0,155.0
418,dc1_03,high,1,69,658.4655,1.011,659.4765,1.7399,mn3,661.2164,dur4,0.1528,661.3692,0.2469,661.6161,2.0103,663.6381,1.5165,41.0,1.0,235.9,665.1664,1.3401,4.0,168.3
419,dc1_03,high,1,70,666.5065,2.0103,668.5168,1.7399,mn9,670.2567,dur1,0.0117,670.2684,0.2469,670.5153,4.0088,674.5358,1.5165,44.0,1.0,246.2,676.0641,1.3402,1.0,171.6
420,dc1_03,high,1,72,686.3035,3.0095,689.313,1.7399,sn1,691.0529,dur2,0.047,691.0999,0.2469,691.3468,6.0072,697.3658,1.5165,41.0,1.0,251.9,698.8941,1.3401,2.0,164.9
421,dc1_03,high,1,73,700.2342,2.0103,702.2445,1.7399,mn1,703.9844,dur1,0.0117,703.9961,0.2469,704.243,2.0103,706.265,1.5165,41.0,1.0,511.8,707.7933,1.3402,2.0,363.8
422,dc1_03,high,1,75,723.0642,3.0095,726.0737,1.7399,sn7,727.8136,dur3,0.0823,727.8959,0.2468,728.1427,2.0103,730.1648,1.5165,44.0,1.0,403.8,731.693,1.3402,2.0,244.9
423,dc1_03,high,1,76,733.0332,1.011,734.0442,1.7399,mc1,735.7841,dur1,0.0117,735.7958,0.2469,736.0427,2.0103,738.0647,1.5165,41.0,1.0,259.0,739.593,1.3402,1.0,216.9
424,dc1_03,high,1,77,740.9332,1.011,741.9442,1.7398,mc9,743.684,dur2,0.0471,743.7311,0.2468,743.9779,2.0103,746.0,1.5165,44.0,1.0,340.9,747.5282,1.3402,2.0,209.4
425,dc1_03,high,1,78,748.8684,3.0095,751.8779,1.7399,sn7,753.6178,dur4,0.1528,753.7706,0.2469,754.0175,2.0102,756.0395,1.5165,44.0,1.0,269.5,757.5678,1.3401,4.0,174.0
426,dc1_03,high,1,79,758.9079,1.011,759.9189,1.7399,mn9,761.6588,dur4,0.1529,761.8117,0.2468,762.0585,2.0103,764.0805,1.5165,44.0,1.0,409.1,765.6088,1.3402,4.0,197.4
427,dc1_03,high,2,1,0.0131,2.0102,2.0233,1.7399,sc7,3.7632,dur1,0.0117,3.7749,0.2469,4.0218,2.0103,6.0438,1.5165,44.0,1.0,562.4,7.5721,1.4812,1.0,269.3
428,dc1_03,high,2,2,9.0651,2.0103,11.0754,1.7398,mn7,12.8152,dur3,0.0823,12.8975,0.2469,13.1444,2.0102,15.1664,1.5165,44.0,1.0,204.4,16.6947,1.4107,2.0,186.3
429,dc1_03,high,2,3,18.1171,3.0096,21.1267,1.7398,mn1,22.8665,dur2,0.047,22.9135,0.2469,23.1604,2.0103,25.1824,1.5165,41.0,1.0,222.7,26.7107,1.446,1.0,177.8
430,dc1_03,high,2,4,28.1684,2.0103,30.1787,1.7399,sc9,31.9186,dur1,0.0117,31.9303,0.2469,32.1772,2.0103,34.1992,1.5165,44.0,1.0,273.4,35.7275,1.4812,1.0,256.0
431,dc1_03,high,2,5,37.2205,2.0102,39.2307,1.7399,sc3,40.9706,dur2,0.047,41.0176,0.2469,41.2645,2.0103,43.2865,1.5165,41.0,1.0,203.2,44.8148,1.446,1.0,1522.6
432,dc1_03,high,2,7,56.3238,3.0095,59.3333,1.7399,sn3,61.0732,dur2,0.047,61.1202,0.2469,61.3671,2.0103,63.3891,1.5165,41.0,1.0,202.1,64.9174,1.446,3.0,286.5
433,dc1_03,high,2,8,66.3751,1.011,67.3861,1.7399,sc7,69.126,dur3,0.0823,69.2083,0.2469,69.4552,2.0102,71.4772,1.5165,44.0,1.0,189.1,73.0054,1.4108,3.0,222.4
434,dc1_03,high,2,9,74.4279,3.0095,77.4374,1.7399,mc9,79.1773,dur4,0.1528,79.3301,0.2469,79.577,4.0088,83.5975,1.5165,44.0,1.0,262.2,85.1258,1.3402,4.0,191.2
435,dc1_03,high,2,10,86.466,1.011,87.477,1.7398,mn3,89.2168,dur2,0.0471,89.2639,0.2468,89.5107,2.0103,91.5327,1.5166,54.0,0.0,243.3,93.061,1.3402,2.0,234.9
436,dc1_03,high,2,11,94.4012,1.011,95.4122,1.7399,mn7,97.1521,dur2,0.047,97.1991,0.2469,97.446,6.0072,103.465,1.5165,51.0,0.0,271.6,104.9933,1.3401,2.0,199.9
437,dc1_03,high,2,12,106.3334,1.011,107.3444,1.7399,mc1,109.0843,dur2,0.047,109.1313,0.2469,109.3782,2.0103,111.4002,1.5165,41.0,1.0,714.6,112.9285,1.3402,2.0,292.9
438,dc1_03,high,2,13,114.2687,3.0095,117.2782,1.7398,sn9,119.018,dur3,0.0823,119.1003,0.2469,119.3472,2.0103,121.3692,1.5165,44.0,1.0,200.8,122.8975,1.3402,3.0,223.4
439,dc1_03,high,2,14,124.2377,1.011,125.2487,1.7399,mn1,126.9886,dur3,0.0822,127.0708,0.2469,127.3177,2.0103,129.3397,1.5165,54.0,0.0,227.2,130.868,1.3402,2.0,210.9
440,dc1_03,high,2,15,132.2082,1.011,133.2192,1.7399,mn1,134.9591,dur1,0.0117,134.9708,0.2469,135.2177,4.0087,139.2382,1.5165,41.0,1.0,232.3,140.7665,1.3401,1.0,171.4
441,dc1_03,high,2,16,142.1066,2.0103,144.1169,1.7399,mn1,145.8568,dur4,0.1528,146.0096,0.2469,146.2565,2.0102,148.2785,1.5165,41.0,1.0,217.4,149.8067,1.3402,3.0,242.6
442,dc1_03,high,2,17,151.1469,3.0095,154.1564,1.7399,sn7,155.8963,dur2,0.047,155.9433,0.2469,156.1902,6.0073,162.2092,1.5165,51.0,0.0,252.4,163.7375,1.3402,1.0,213.1
443,dc1_03,high,2,18,165.0777,3.0095,168.0872,1.7399,sc3,169.8271,dur3,0.0822,169.9093,0.2469,170.1562,4.0088,174.1767,1.5166,54.0,0.0,226.4,175.705,1.3402,2.0,170.8
444,dc1_03,high,2,20,189.9414,1.011,190.9524,1.7399,mn9,192.6923,dur4,0.1528,192.8451,0.2469,193.092,2.0102,195.114,1.5165,51.0,0.0,714.0,196.6423,1.3401,2.0,406.1
445,dc1_03,high,2,21,197.9824,2.0103,199.9927,1.7399,sn9,201.7326,dur1,0.0117,201.7443,0.2469,201.9912,2.0103,204.0132,1.5165,44.0,1.0,247.1,205.5415,1.3402,1.0,151.0
446,dc1_03,high,2,22,206.8817,2.0102,208.8919,1.7399,mc9,210.6318,dur2,0.047,210.6788,0.2469,210.9257,2.0102,212.9477,1.5165,44.0,1.0,275.0,214.476,1.3401,2.0,184.5
447,dc1_03,high,2,24,224.7154,3.0095,227.7249,1.7398,sc1,229.4647,dur3,0.0823,229.547,0.2469,229.7939,2.0103,231.8159,1.5165,54.0,0.0,229.3,233.3442,1.3402,2.0,190.6
448,dc1_03,high,2,26,242.5843,3.0095,245.5938,1.7399,mc3,247.3337,dur4,0.1528,247.4865,0.2469,247.7334,2.0103,249.7554,1.5165,41.0,1.0,259.6,251.2837,1.3402,4.0,235.8
449,dc1_03,high,2,27,252.6239,2.0102,254.6341,1.7399,mc3,256.374,dur3,0.0823,256.4563,0.2469,256.7032,2.0102,258.7252,1.5165,41.0,1.0,240.0,260.2535,1.3401,4.0,194.9
450,dc1_03,high,2,28,261.5936,3.0095,264.6031,1.7399,mc3,266.343,dur2,0.047,266.39,0.2469,266.6369,2.0103,268.6589,1.5165,41.0,1.0,259.3,270.1872,1.3402,4.0,185.1
451,dc1_03,high,2,29,271.5274,1.011,272.5384,1.7398,sc3,274.2782,dur4,0.1529,274.4311,0.2468,274.6779,2.0103,276.7,1.5165,41.0,1.0,382.6,278.2282,1.3402,3.0,437.2
452,dc1_03,high,2,30,279.5684,2.0103,281.5787,1.7398,mc9,283.3185,dur3,0.0823,283.4008,0.2469,283.6477,4.0088,287.6682,1.5165,44.0,1.0,240.0,289.1965,1.3402,4.0,222.8
453,dc1_03,high,2,31,290.5367,3.0095,293.5462,1.7398,sc7,295.286,dur4,0.1529,295.4389,0.2468,295.6857,2.0103,297.7078,1.5165,44.0,1.0,229.2,299.236,1.3402,4.0,378.2
454,dc1_03,high,2,32,300.5762,3.0095,303.5857,1.7399,sn7,305.3256,dur3,0.0823,305.4079,0.2469,305.6548,2.0102,307.6768,1.5165,44.0,1.0,196.4,309.205,1.3402,3.0,298.4
455,dc1_03,high,2,33,310.5452,2.0103,312.5555,1.7398,sc1,314.2953,dur4,0.1529,314.4482,0.2468,314.695,2.0103,316.7171,1.5165,41.0,1.0,303.0,318.2453,1.3402,3.0,201.4
456,dc1_03,high,2,35,329.484,3.0095,332.4935,1.7398,sn7,334.2333,dur4,0.1529,334.3862,0.2468,334.633,4.0088,338.6536,1.5165,44.0,1.0,255.7,340.1818,1.3402,3.0,277.9
457,dc1_03,high,2,36,341.522,2.0103,343.5323,1.7398,mn7,345.2721,dur4,0.1529,345.425,0.2468,345.6718,2.0103,347.6938,1.5166,44.0,1.0,272.3,349.2221,1.3402,4.0,215.6
458,dc1_03,high,2,37,350.5623,2.0103,352.5726,1.7398,sc1,354.3124,dur1,0.0118,354.3242,0.2469,354.5711,4.0087,358.5916,1.5165,41.0,1.0,234.1,360.1198,1.3402,1.0,266.7
459,dc1_03,high,2,39,370.3592,3.0095,373.3687,1.7399,sc7,375.1086,dur2,0.047,375.1556,0.2469,375.4025,4.0088,379.423,1.5165,51.0,0.0,301.1,380.9513,1.3402,1.0,225.7
460,dc1_03,high,2,40,382.2915,3.0095,385.301,1.7399,mc1,387.0409,dur3,0.0822,387.1231,0.2469,387.37,2.0103,389.392,1.5166,41.0,1.0,281.9,390.9203,1.3402,3.0,202.7
461,dc1_03,high,2,41,392.2605,3.0095,395.27,1.7399,mc1,397.0099,dur4,0.1528,397.1627,0.2469,397.4096,2.0102,399.4316,1.5165,41.0,1.0,348.4,400.9598,1.3402,4.0,197.9
462,dc1_03,high,2,42,402.3,1.011,403.311,1.7399,mc7,405.0509,dur4,0.1528,405.2037,0.2469,405.4506,2.0103,407.4726,1.5165,44.0,1.0,299.1,409.0009,1.3402,4.0,189.8
463,dc1_03,high,2,43,410.3411,2.0102,412.3513,1.7399,sc9,414.0912,dur4,0.1528,414.244,0.2469,414.4909,2.0102,416.5129,1.5165,44.0,1.0,375.4,418.0412,1.3401,4.0,197.1
464,dc1_03,high,2,44,419.3813,2.0103,421.3916,1.7399,mn3,423.1315,dur4,0.1528,423.2843,0.2469,423.5312,4.0087,427.5517,1.5165,41.0,1.0,255.1,429.08,1.3401,4.0,156.4
465,dc1_03,high,2,45,430.4201,1.011,431.4311,1.7399,sn7,433.171,dur1,0.0118,433.1828,0.2468,433.4296,2.0103,435.4517,1.5165,44.0,1.0,331.5,436.9799,1.3402,1.0,170.1
466,dc1_03,high,2,46,438.3201,3.0095,441.3296,1.7399,sn1,443.0695,dur4,0.1528,443.2223,0.2469,443.4692,6.0073,449.4882,1.5165,41.0,1.0,262.0,451.0165,1.3401,4.0,165.6
467,dc1_03,high,2,47,452.3566,2.0103,454.3669,1.7399,sc9,456.1068,dur2,0.047,456.1538,0.2469,456.4007,2.0102,458.4227,1.5165,51.0,0.0,341.1,459.951,1.3401,1.0,184.5
468,dc1_03,high,2,48,461.2911,1.011,462.3021,1.7399,sn3,464.042,dur4,0.1528,464.1948,0.2469,464.4417,4.0088,468.4622,1.5165,41.0,1.0,237.7,469.9905,1.3402,4.0,175.9
469,dc1_03,high,2,50,480.2299,2.0102,482.2401,1.7399,sn1,483.98,dur2,0.047,484.027,0.2469,484.2739,2.0103,486.2959,1.5165,54.0,0.0,202.4,487.8242,1.3402,2.0,171.1
470,dc1_03,high,2,51,489.1644,1.011,490.1754,1.7399,sn9,491.9153,dur2,0.047,491.9623,0.2469,492.2092,2.0102,494.2312,1.5165,44.0,1.0,296.3,495.7594,1.3402,2.0,268.6
471,dc1_03,high,2,52,497.0996,3.0095,500.1091,1.7399,mn7,501.849,dur1,0.0117,501.8607,0.2469,502.1076,2.0103,504.1296,1.5165,51.0,0.0,330.6,505.6579,1.3402,1.0,194.7
472,dc1_03,high,2,54,514.898,3.0096,517.9076,1.7398,sn9,519.6474,dur4,0.1529,519.8003,0.2468,520.0471,4.0088,524.0677,1.5165,44.0,1.0,260.1,525.5959,1.3402,4.0,177.6
473,dc1_03,high,2,55,526.9361,2.0103,528.9464,1.7398,mn3,530.6862,dur3,0.0823,530.7685,0.2469,531.0154,2.0103,533.0374,1.5165,41.0,1.0,461.5,534.5657,1.3401,2.0,276.5
474,dc1_03,high,2,57,545.8043,2.0103,547.8146,1.7398,sc9,549.5544,dur3,0.0823,549.6367,0.2469,549.8836,6.0073,555.9026,1.5165,44.0,1.0,284.0,557.4309,1.3402,2.0,168.9
475,dc1_03,high,2,58,558.7711,2.0102,560.7813,1.7399,mc3,562.5212,dur1,0.0118,562.533,0.2468,562.7798,2.0103,564.8018,1.5166,54.0,0.0,308.5,566.3301,1.3402,1.0,559.1
476,dc1_03,high,2,59,567.6703,1.011,568.6813,1.7399,mn9,570.4212,dur2,0.047,570.4682,0.2469,570.7151,2.0102,572.7371,1.5165,44.0,1.0,245.7,574.2654,1.3401,1.0,23.2
477,dc1_03,high,2,60,575.6055,2.0103,577.6158,1.7399,mc9,579.3557,dur1,0.0117,579.3674,0.2469,579.6143,6.0073,585.6333,1.5165,44.0,1.0,221.5,587.1616,1.3401,2.0,212.9
478,dc1_03,high,2,61,588.5017,1.0111,589.5128,1.7398,mc7,591.2526,dur2,0.0471,591.2997,0.2468,591.5465,2.0103,593.5685,1.5166,44.0,1.0,584.7,595.0968,1.3402,2.0,747.1
479,dc1_03,high,2,63,606.3355,1.011,607.3465,1.7398,mc1,609.0863,dur1,0.0118,609.0981,0.2469,609.345,6.0072,615.364,1.5165,54.0,0.0,295.5,616.8923,1.3401,2.0,237.2
480,dc1_03,high,2,68,654.8285,1.0111,655.8396,1.7398,mn9,657.5794,dur1,0.0118,657.5912,0.2469,657.8381,2.0102,659.8601,1.5165,51.0,0.0,231.5,661.3883,1.3402,1.0,398.6
481,dc1_03,high,2,69,662.7285,1.011,663.7395,1.7399,sn1,665.4794,dur1,0.0117,665.4911,0.2469,665.738,2.0103,667.76,1.5165,54.0,0.0,207.7,669.2883,1.3402,1.0,179.7
482,dc1_03,high,2,70,670.6285,1.011,671.6395,1.7399,mn3,673.3794,dur1,0.0117,673.3911,0.2469,673.638,6.0073,679.657,1.5165,41.0,1.0,299.0,681.1853,1.3402,1.0,182.0
483,dc1_03,high,2,72,691.4247,1.011,692.4357,1.7398,sn3,694.1755,dur3,0.0823,694.2578,0.2469,694.5047,2.0103,696.5267,1.5165,41.0,1.0,258.8,698.055,1.3402,4.0,226.1
484,dc1_03,high,2,73,699.3952,1.011,700.4062,1.7399,mc7,702.1461,dur3,0.0822,702.2283,0.2469,702.4752,2.0103,704.4972,1.5165,44.0,1.0,309.3,706.0255,1.3402,3.0,291.4
485,dc1_03,high,2,74,707.3657,2.0102,709.3759,1.7399,mc7,711.1158,dur1,0.0118,711.1276,0.2468,711.3744,2.0103,713.3964,1.5166,51.0,0.0,265.1,714.9247,1.3402,1.0,173.4
486,dc1_03,high,2,75,716.2649,3.0095,719.2744,1.7399,sn1,721.0143,dur3,0.0823,721.0966,0.2468,721.3434,6.0073,727.3625,1.5165,41.0,1.0,253.2,728.8907,1.3402,3.0,198.2
487,dc1_03,high,2,76,730.2309,2.0103,732.2412,1.7398,mn9,733.981,dur3,0.0823,734.0633,0.2469,734.3102,2.0103,736.3322,1.5165,44.0,1.0,236.7,737.8605,1.3402,3.0,528.3
488,dc1_03,high,2,77,739.2007,3.0095,742.2102,1.7398,sc1,743.95,dur2,0.0471,743.9971,0.2468,744.2439,4.0088,748.2645,1.5165,54.0,0.0,233.0,749.7927,1.3402,2.0,207.6
489,dc1_03,high,2,78,751.1329,1.011,752.1439,1.7399,sc3,753.8838,dur1,0.0117,753.8955,0.2469,754.1424,2.0103,756.1644,1.5165,41.0,1.0,508.1,757.6927,1.3402,1.0,214.7
490,dc1_03,high,2,79,759.0329,1.011,760.0439,1.7398,sn3,761.7837,dur1,0.0118,761.7955,0.2469,762.0424,2.0102,764.0644,1.5165,54.0,0.0,215.4,765.5927,1.3401,1.0,137.1
491,dc1_04,low,1,1,0.0077,1.0111,1.0188,1.7398,mn7,2.7586,dur1,0.0118,2.7704,0.2469,3.0173,6.0072,9.0363,1.5165,41.0,1.0,393.8,10.5645,1.4813,2.0,362.5
492,dc1_04,low,1,2,12.0576,3.0095,15.0671,1.7398,mc7,16.8069,dur2,0.0471,16.854,0.2468,17.1008,2.0103,19.1228,1.5166,51.0,0.0,240.3,20.6511,1.446,2.0,175.2
493,dc1_04,low,1,4,31.1609,2.0103,33.1712,1.7398,mc3,34.911,dur1,0.0118,34.9228,0.2469,35.1697,2.0102,37.1917,1.5165,51.0,0.0,430.4,38.7199,1.4813,2.0,555.3
494,dc1_04,low,1,5,40.2129,2.0103,42.2232,1.7399,sn9,43.9631,dur2,0.047,44.0101,0.2469,44.257,2.0102,46.279,1.5165,41.0,1.0,230.2,47.8072,1.446,2.0,202.3
495,dc1_04,low,1,6,49.265,1.011,50.276,1.7399,sn7,52.0159,dur2,0.047,52.0629,0.2469,52.3098,6.0072,58.3288,1.5165,41.0,1.0,275.5,59.857,1.446,2.0,285.4
496,dc1_04,low,1,7,61.3148,1.011,62.3258,1.7399,mn1,64.0657,dur3,0.0823,64.148,0.2468,64.3948,2.0103,66.4168,1.5165,41.0,1.0,260.8,67.9451,1.4107,2.0,315.2
497,dc1_04,low,1,8,69.3676,2.0102,71.3778,1.7399,sc7,73.1177,dur1,0.0118,73.1295,0.2468,73.3763,4.0088,77.3969,1.5165,51.0,0.0,403.0,78.9251,1.4813,2.0,522.5
498,dc1_04,low,1,9,80.4181,3.0095,83.4276,1.7399,sn7,85.1675,dur1,0.0118,85.1793,0.2468,85.4261,2.0103,87.4482,1.5165,41.0,1.0,753.2,88.9764,1.4813,2.0,262.1
499,dc1_04,low,1,11,99.5215,3.0095,102.531,1.7398,mc9,104.2708,dur1,0.0118,104.2826,0.2469,104.5295,2.0102,106.5515,1.5165,51.0,0.0,412.7,108.0798,1.4812,1.0,120.5
500,dc1_04,low,1,12,109.5728,1.011,110.5838,1.7398,mn1,112.3236,dur2,0.0471,112.3707,0.2468,112.6175,6.0073,118.6366,1.5165,54.0,0.0,259.2,120.1648,1.446,2.0,222.3
501,dc1_04,low,1,13,121.6226,1.011,122.6336,1.7398,mn3,124.3734,dur1,0.0118,124.3852,0.2469,124.6321,2.0102,126.6541,1.5165,54.0,0.0,261.6,128.1823,1.4813,2.0,219.1
502,dc1_04,low,1,14,129.6753,2.0103,131.6856,1.7399,sn1,133.4255,dur1,0.0117,133.4372,0.2469,133.6841,6.0073,139.7031,1.5165,54.0,0.0,501.4,141.2314,1.4812,2.0,472.6
503,dc1_04,low,1,15,142.7244,2.0103,144.7347,1.7398,sc9,146.4745,dur4,0.1529,146.6274,0.2468,146.8742,2.0103,148.8962,1.5166,44.0,1.0,294.2,150.4245,1.3402,4.0,236.7
504,dc1_04,low,1,16,151.7647,1.011,152.7757,1.7399,mn7,154.5156,dur2,0.047,154.5626,0.2469,154.8095,4.0087,158.83,1.5165,41.0,1.0,334.7,160.3582,1.3402,1.0,217.6
505,dc1_04,low,1,17,161.6984,3.0095,164.7079,1.7399,sc1,166.4478,dur1,0.0118,166.4596,0.2468,166.7064,2.0103,168.7285,1.5165,44.0,1.0,206.0,170.2567,1.3402,2.0,157.1
506,dc1_04,low,1,19,180.4961,1.011,181.5071,1.7399,sc9,183.247,dur3,0.0823,183.3293,0.2469,183.5762,2.0102,185.5982,1.5165,51.0,0.0,311.3,187.1264,1.3402,2.0,163.9
507,dc1_04,low,1,20,188.4666,1.011,189.4776,1.7399,sn7,191.2175,dur4,0.1528,191.3703,0.2469,191.6172,2.0103,193.6392,1.5165,41.0,1.0,277.1,195.1675,1.3402,4.0,203.2
508,dc1_04,low,1,21,196.5077,2.0102,198.5179,1.7399,sc9,200.2578,dur1,0.0117,200.2695,0.2469,200.5164,2.0103,202.5384,1.5165,51.0,0.0,229.8,204.0667,1.3402,2.0,218.2
509,dc1_04,low,1,22,205.4069,1.011,206.4179,1.7398,mn1,208.1577,dur1,0.0118,208.1695,0.2469,208.4164,2.0102,210.4384,1.5165,41.0,1.0,182.8,211.9667,1.3401,2.0,314.1
510,dc1_04,low,1,24,227.2023,3.0095,230.2118,1.7399,mc1,231.9517,dur2,0.047,231.9987,0.2469,232.2456,2.0103,234.2676,1.5165,51.0,0.0,319.2,235.7959,1.3401,1.0,187.9
511,dc1_04,low,1,25,237.136,2.0103,239.1463,1.7399,sn9,240.8862,dur4,0.1528,241.039,0.2469,241.2859,2.0102,243.3079,1.5165,41.0,1.0,222.7,244.8362,1.3401,4.0,276.7
512,dc1_04,low,1,26,246.1763,3.0095,249.1858,1.7399,mc7,250.9257,dur4,0.1528,251.0785,0.2469,251.3254,2.0103,253.3474,1.5165,44.0,1.0,205.4,254.8757,1.3402,4.0,191.9
513,dc1_04,low,1,29,277.0121,3.0095,280.0216,1.7398,sn1,281.7614,dur2,0.0471,281.8085,0.2468,282.0553,2.0103,284.0774,1.5165,41.0,1.0,164.6,285.6056,1.3402,2.0,252.0
514,dc1_04,low,1,30,286.9458,2.0103,288.9561,1.7398,sc1,290.6959,dur2,0.0471,290.743,0.2468,290.9898,2.0103,293.0119,1.5165,51.0,0.0,483.7,294.5401,1.3402,2.0,559.3
515,dc1_04,low,1,31,295.8803,1.011,296.8913,1.7399,sn9,298.6312,dur1,0.0117,298.6429,0.2469,298.8898,2.0103,300.9118,1.5165,54.0,0.0,227.2,302.4401,1.3402,2.0,221.5
516,dc1_04,low,1,32,303.7803,3.0095,306.7898,1.7398,mc1,308.5296,dur4,0.1529,308.6825,0.2468,308.9293,2.0103,310.9514,1.5165,44.0,1.0,237.3,312.4796,1.3402,4.0,213.0
517,dc1_04,low,1,33,313.8198,3.0095,316.8293,1.7399,mn9,318.5692,dur2,0.047,318.6162,0.2469,318.8631,2.0102,320.8851,1.5165,54.0,0.0,421.3,322.4134,1.3401,2.0,217.2
518,dc1_04,low,1,35,333.652,2.0103,335.6623,1.7398,sc3,337.4021,dur2,0.0471,337.4492,0.2468,337.696,2.0103,339.718,1.5166,44.0,1.0,301.4,341.2463,1.3402,2.0,224.4
519,dc1_04,low,1,36,342.5865,1.011,343.5975,1.7399,sc7,345.3374,dur4,0.1528,345.4902,0.2469,345.7371,2.0102,347.7591,1.5165,44.0,1.0,283.1,349.2874,1.3401,4.0,263.7
520,dc1_04,low,1,37,350.6275,3.0095,353.637,1.7399,sn3,355.3769,dur1,0.0118,355.3887,0.2468,355.6355,6.0073,361.6546,1.5165,54.0,0.0,326.3,363.1828,1.3402,1.0,469.7
521,dc1_04,low,1,38,364.523,2.0103,366.5333,1.7398,mc1,368.2731,dur1,0.0118,368.2849,0.2469,368.5318,2.0102,370.5538,1.5165,44.0,1.0,416.3,372.082,1.3402,2.0,648.9
522,dc1_04,low,1,39,373.4222,2.0103,375.4325,1.7399,mc1,377.1724,dur3,0.0822,377.2546,0.2469,377.5015,4.0088,381.522,1.5165,44.0,1.0,368.1,383.0503,1.3402,4.0,404.8
523,dc1_04,low,1,40,384.3905,3.0095,387.4,1.7399,sn3,389.1399,dur3,0.0823,389.2222,0.2468,389.469,2.0103,391.491,1.5165,41.0,1.0,258.9,393.0193,1.3402,4.0,270.3
524,dc1_04,low,1,41,394.3595,1.011,395.3705,1.7399,mc9,397.1104,dur2,0.047,397.1574,0.2469,397.4043,2.0102,399.4263,1.5165,51.0,0.0,243.5,400.9545,1.3402,2.0,434.8
525,dc1_04,low,1,42,402.2947,3.0095,405.3042,1.7399,mc3,407.0441,dur2,0.047,407.0911,0.2469,407.338,2.0103,409.36,1.5165,51.0,0.0,358.8,410.8883,1.3402,1.0,236.6
526,dc1_04,low,1,44,422.1269,2.0103,424.1372,1.7399,mn7,425.8771,dur4,0.1528,426.0299,0.2469,426.2768,6.0072,432.2958,1.5165,41.0,1.0,230.2,433.824,1.3402,4.0,317.9
527,dc1_04,low,1,47,452.9626,2.0103,454.9729,1.7399,sn7,456.7128,dur3,0.0823,456.7951,0.2469,457.042,6.0072,463.061,1.5165,41.0,1.0,355.9,464.5892,1.3402,2.0,380.5
528,dc1_04,low,1,48,465.9294,2.0103,467.9397,1.7398,mn3,469.6795,dur2,0.0471,469.7266,0.2468,469.9734,2.0103,471.9955,1.5165,54.0,0.0,247.3,473.5237,1.3402,3.0,210.5
529,dc1_04,low,1,49,474.8639,3.0095,477.8734,1.7399,sc3,479.6133,dur4,0.1528,479.7661,0.2469,480.013,4.0087,484.0335,1.5165,44.0,1.0,253.5,485.5618,1.3401,4.0,323.5
530,dc1_04,low,1,50,486.9019,3.0095,489.9114,1.7399,sn9,491.6513,dur3,0.0823,491.7336,0.2469,491.9805,2.0102,494.0025,1.5165,41.0,1.0,629.5,495.5308,1.3401,4.0,229.7
